"","X","business_id","star_gym","class","equipment","service","facility","price","popularity"
"1391",1391,"PE9uqAjdw0E4-8mjGl3wVA",4,0,0,NA,0.1,-0.1,2.5
"1392",1392,"pErF8wn0HMBB2nPZfkRi1A",4.5,0.1,-0.1,NA,0.2,0.1,2.5
"1393",1393,"pfCOdgygLC9GhW0WS0mj4Q",4.5,0,0.8,0,NA,NA,1.5
"1394",1394,"PFXFr1emQ4n5Zlu60s4Fdg",5,0.1,-0.2,0.2,0,0.1,3
"1395",1395,"PG1itobvSGtGFtsveurjRg",3.5,-0.1,0,0,0,0,3
"1396",1396,"pG6WVfaZoy2_Ase0enYgFA",5,0.1,0.2,NA,NA,0.1,2
"1397",1397,"PGBvFOtuL0cMJ0HdK7NGlQ",2,-0.1,0,-0.1,0,-0.1,2.5
"1398",1398,"PgIy4-ru_EQ62hsjiHaHKA",4,0.1,-0.2,-0.1,-0.1,-0.1,2
"1399",1399,"PiM2GF5nfK4CqxYVHyJ2_w",3.5,0.1,0.1,0,-0.2,0,2
"1400",1400,"piPS0hqx_W09ka0oz7cc0w",4.5,0.1,0,0.1,-0.1,0,2.5
"1401",1401,"PiypPX27mm84UA_XYn-MEg",3,0.1,0.1,0,0,0,3
"1402",1402,"PJ9O1X76LFqera6ccVZWzA",2.5,0,0,0,0,-0.1,4.5
"1403",1403,"pjDlqKDEPDYzwP3OjOcBlg",4,0,-0.2,NA,-0.1,0,2
"1404",1404,"Pk4DUC8CzEeJELTL5qG38w",5,-0.1,-0.2,NA,NA,0,2.5
"1405",1405,"PKAAvjCEa0i8SPdxfCFGjA",3.5,0,0,0,0.1,-0.1,3
"1406",1406,"PKNGD3CCzLVuOfvsPM7DVw",4.5,0,NA,0,NA,0,3
"1407",1407,"PkyVWhW6LI-lXN2fvOrpgQ",3.5,-0.1,0.2,-0.1,-0.1,0,2.5
"1408",1408,"PLdsnxUpirDo8BPdYSIHnw",3,-0.1,0,0,0,0,4
"1409",1409,"PLv-uIcvhTMD_fKgaVzuTg",3.5,0,0,0,0,0,1.5
"1410",1410,"pm_sCOSKJkRlHIW7xJ8vGQ",5,0,0,0.1,0,0,3
"1411",1411,"PM92-DwIzk6XNaCptzT3Ow",4.5,0,0.1,NA,0.1,0.1,2.5
"1412",1412,"PmaaW7L9G5Oxtun9lj855Q",5,-0.1,NA,NA,NA,NA,1.5
"1413",1413,"PMl9FGkzvAFsAS86aNsMzg",2.5,0,0,0,0,0,2.5
"1414",1414,"pNa8jBMswJBl_nlYtAFc7A",2,NA,0,0,NA,-0.1,1.5
"1415",1415,"pOQ3IEM7infKKq15zUSPrg",5,-0.1,-0.1,NA,NA,0,2.5
"1416",1416,"PoSfG_X6SrWU8Jo6DYPk-Q",5,0.1,NA,NA,NA,0.3,1.5
"1417",1417,"pp-baU-ath3tgkSGmm6Orw",5,0,NA,NA,NA,0,2
"1418",1418,"PP2yw8xkNLjfRorFriEGeA",3,-0.2,0,0,NA,0.1,2
"1419",1419,"pqCx7nzlBwxZfNZmJTxRIA",3,0,-0.1,-0.1,0,-0.1,2.5
"1420",1420,"prF3GkVQXVT1WfKNPWKemQ",3,0,0,0,0,0,3.5
"1421",1421,"PrvrZLUt1yaq6Fg1phTaRw",4,0,0.1,-0.1,0.1,0,3
"1422",1422,"pscUlEOG10afO2CU6x5r0A",2.5,0,0,0,0,0,3.5
"1423",1423,"pskSxPWzdGkhqHf9pTLvYA",5,-0.1,0.1,NA,-0.1,0,2
"1424",1424,"PTCFR6gCqkpRpDWeRjqz3A",5,-0.1,0,0,0.4,0.3,1.5
"1425",1425,"ptLUjSs3d2gLQLC2n558cA",3.5,0,0,0,0,-0.1,3
"1426",1426,"PtySCnC3uUmMcUv9S1oOfQ",4,NA,NA,NA,-0.1,-0.1,1.5
"1427",1427,"pukGBPlirbKujgG6qpIE5g",5,0.1,0.1,NA,0,0.1,2.5
"1428",1428,"pVEGEf7q4ba9BZqFsd2xiQ",4.5,0.1,0,-0.1,0,-0.1,2
"1429",1429,"pvvLJilh3ajhJf5eNftB9w",3,0.3,NA,NA,0,0,1.5
"1430",1430,"PWEiZBUNtN59URgwDSDIAA",5,0,0.1,NA,0.1,0,2
"1431",1431,"PwlQKWZJ3ZHMZGb7NCoC6g",5,0.1,NA,NA,0,0,2
"1432",1432,"pWULAQJqUJgzh_7AVNjj-g",3,0,0,0,0,0,4.5
"1433",1433,"PwZ3ptSecJoRosQ_XMP3ow",4.5,0.1,0.1,0,NA,0,2.5
"1434",1434,"pxrssYUM7b6q-tLXnUZCBw",3,-0.1,0,0,0,-0.1,3.5
"1435",1435,"pz-ET_NYs2mvZUViTw9Mgg",4.5,0,NA,0,0.2,0.1,2.5
"1436",1436,"q--LB3R9856T-Z66H4wGJw",4,0.1,-0.1,NA,0.1,-0.1,2
"1437",1437,"q-Bh7PB5gLmKKh2NlUFObQ",4.5,-0.1,0,NA,NA,0,2
"1438",1438,"q0aHKuh4wAlBsOVw6V9TYg",3,-0.1,-0.1,0,0,0,3
"1439",1439,"q0hlxNbjs0X-ttOGu_DIUw",2.5,-0.1,0,-0.1,0,0,3
"1440",1440,"Q4x25nfGPGWCcFgaFDM5dg",2.5,-0.1,0,0,0,-0.1,3
"1441",1441,"Q54akLlJf1yHTVqzCCSX6A",2,-0.1,-0.1,0,-0.1,-0.1,4
"1442",1442,"q7mheOksZ7V7HygJO6JxEg",3.5,-0.2,-0.1,0,0,NA,1.5
"1443",1443,"q8WOxvDHWdQm2p6ggtm9PQ",2.5,0,-0.1,0,-0.1,0.1,2
"1444",1444,"q9IppmDW6Lx8QsP2z33Ymw",4.5,-0.1,-0.1,-0.1,-0.1,0,2
"1445",1445,"Q9X_8ESVrYlD52dE_aL7Yg",4.5,0.1,0.1,NA,0.1,-0.1,2
"1446",1446,"Q9Z2x4dQcHWlYZT1LPMytQ",5,0,0,NA,0,0.1,2
"1447",1447,"qA0GH1JbkOumx8B-hu1N-w",4,-0.1,NA,0,-0.1,-0.1,1.5
"1448",1448,"qa7ZWvmh8Cbv960o3FqiAw",4,0.1,0.2,0,0.2,NA,2
"1449",1449,"QbCK_gUB8c7YVuqXtq1oiw",4,0.3,NA,NA,NA,NA,1.5
"1450",1450,"QchG_cR0FyCgJDQaOYn7Dw",4,0,0,-0.1,0.1,-0.1,2
"1451",1451,"QDildmMVh06BPAR1jl6dHg",2.5,-0.1,-0.1,0,0,0,3
"1452",1452,"qDo3pWxZVedYFILvCW7sbA",5,-0.1,NA,NA,NA,0.1,1.5
"1453",1453,"Qdp39yK3caz4X2nBzwKylQ",4.5,0,-0.1,0,-0.1,0,3
"1454",1454,"QDP7k0qwj077dHzIaaDLEg",4.5,0,-0.2,0,NA,0,2
"1455",1455,"qDtR7hrepLvQ09csjsrwzA",4,0,0,0,0,0,3.5
"1456",1456,"QDttWdJRV_5v1RxephdrLg",2.5,0,-0.1,0,0,-0.1,3.5
"1457",1457,"Qe_id7fiBv0bHcIbCh3Zpw",4.5,0.1,-0.1,NA,-0.1,0.2,1.5
"1458",1458,"Qe9qY1CdEQVn-vmv6RTWXA",3,0,0.1,0,0,-0.1,2.5
"1459",1459,"qeO4vnzBNEgxR4YR-mrgoQ",5,0.1,0,NA,NA,0.1,2.5
"1460",1460,"qEv3FiLcCJoeC3UKypps7g",2.5,-0.1,0,0,0,0,3.5
"1461",1461,"QG7ex4kgY_zIjvtA0AaxlQ",5,-0.1,NA,NA,NA,0,2
"1462",1462,"qGT_1u3O7m9Kt7kZxN2g5Q",2,-0.1,0,0,0,0,3.5
"1463",1463,"qhq303kctlbbF3h7Mxa1sg",2,-0.1,-0.1,-0.1,0,-0.1,2
"1464",1464,"qHzqzUkR0d-TzDQIW265qw",3,0,0,-0.1,0,0,2
"1465",1465,"qI-sMiz957kh8eVcCZI1Bw",4.5,0,-0.1,0,NA,0,2
"1466",1466,"Qi1NCVxrhzUdBVxbWnJKZQ",3.5,-0.1,0,0,0,0,3
"1467",1467,"QIG5v9oJsACeHm3KbSi9Qg",5,0.3,NA,NA,-0.1,0.2,1.5
"1468",1468,"qJM_KaeLYs9fSFpmlvs5kg",5,0.2,0.1,NA,NA,0.2,1.5
"1469",1469,"QJvR9rrhHSvX6Kgt-_LoKQ",3,-0.1,-0.1,NA,-0.1,NA,2
"1470",1470,"qK4efUqgR3m3pJ6igFr3uQ",5,-0.1,0.1,0.2,0.2,0.1,2.5
"1471",1471,"QKz9zjQQD3T3vufYzwfv6w",4.5,0,0,-0.1,0,0.1,2.5
"1472",1472,"qLq9eedYCLaXjcy2XfZQcQ",4.5,0,0,0,0,0,3.5
"1473",1473,"QLrtSUOPY4k1pZInjT-Mog",4,0,0,0,0,0,3.5
"1474",1474,"QLUxRVgUpyDBsTwt1nK5qg",3.5,0,0.1,0,0,0,3
"1475",1475,"QMElniFSd2K1ZhEpD_wqrQ",3.5,-0.1,-0.1,0,0,-0.1,3
"1476",1476,"qn3Gv2vIlZP9Ma1WX6JYcw",4.5,0.1,NA,0,0,0,3
"1477",1477,"QnFBAyG3a6stNYfwEwzugQ",5,0.2,-0.1,NA,0.3,-0.1,1.5
"1478",1478,"QnjkqssVf3wFj5bguwjhJw",3.5,-0.1,0,0,0,-0.1,3
"1479",1479,"QnUp072e5T1Y0wOVAkyHqg",4.5,0,-0.1,0,-0.1,0.1,2
"1480",1480,"qNupFrosIfn7ZZW4vvG4Mg",3.5,0,NA,0,0,0,3
"1481",1481,"qo-ydnNTYVxQ5XeX5B0QJw",4.5,0,-0.1,0.1,-0.1,0,2.5
"1482",1482,"qOM4StBAOww29HBdq-nzfw",5,0.1,NA,NA,0.1,0.1,1.5
"1483",1483,"qP490HDeKfwDqMDGeTFS1Q",4.5,-0.1,0,0,0,NA,1.5
"1484",1484,"QpWOcd0H5BJi9lctFYJFOA",4.5,0,0.1,0,0.1,0,3
"1485",1485,"Qq313VDwnJOgbJFXSyt9hw",3.5,0,0,0,-0.1,-0.1,2.5
"1486",1486,"QQJnQVyYP0wlUNhoBS9t2A",4,0,0,0,0,0,3
"1487",1487,"Qqn_aaDYBKTLHzaJvEjpYA",4,0,0.1,NA,0,0.3,1.5
"1488",1488,"QQQCnjGvFrNqxtx0loCrvA",5,0,-0.1,NA,NA,0.1,2.5
"1489",1489,"QR0imApul7McPu-FRfq9Fw",4.5,-0.1,-0.1,NA,NA,NA,2
"1490",1490,"QrpbjHN2iZmZl9dizrTQKg",2.5,0,0,0,0,-0.1,4
"1491",1491,"QtinqWEeWURjCRaQzdDB_Q",3.5,0,-0.1,-0.1,-0.1,-0.1,1.5
"1492",1492,"QTyGwgYZBUczcD6s3fDPXA",5,0,-0.1,NA,0.1,0,1.5
"1493",1493,"qu5ONI2tF6lqTxbxMKBMNg",4,0,0,0,0.1,0,2
"1494",1494,"qUJCmkORzZWMzTvV33GReQ",5,0,0,0.1,0,0,3.5
"1495",1495,"qUq7HqtcmSYw-UREPY8_Vg",2,-0.1,-0.1,0,-0.1,-0.1,2
"1496",1496,"qVPos8aP11rC0nzCwo8ZUg",5,0,NA,NA,NA,0,2
"1497",1497,"QW1I1zoaF0hiR8tSszKqlQ",3,-0.1,-0.1,0,0,0,2.5
"1498",1498,"QwKWbnWBaTnvt1E0Snzykg",3.5,0,0,0,0,0.1,2.5
"1499",1499,"QwTRbQ-Zp7uwGi0NKhDpQw",3,-0.2,0,NA,0,-0.1,2
"1500",1500,"qxOTGdZzcBgl3BPtp3arLQ",5,-0.1,0,0.1,NA,0,2
"1501",1501,"QxUVzln7g5ehHPtVy2hOng",2.5,0,-0.1,0,0,0,4.5
"1502",1502,"QYbSMIB5KGm0oqLjN-e1bA",5,-0.1,-0.1,NA,0,0.1,3
"1503",1503,"QYMgI8X2M2otIIG4LClseg",3,-0.1,0,-0.1,NA,0,3
"1504",1504,"QyOq8NUv8rTOsEL_no8dqA",4.5,0,-0.2,0,-0.1,-0.1,2
"1505",1505,"QzeNITlXeu9ooFa73SnSAQ",2.5,0,0,0,0,-0.1,3
"1506",1506,"QZq9gR0dVOgUmhKnfWa7fQ",2.5,-0.1,-0.1,0,-0.1,-0.1,3
"1507",1507,"qZVMOJ_2kxus2EiasLkdlA",5,-0.2,NA,NA,NA,0,2
"1508",1508,"r-Ie0fVi38oXVeke4ejvtg",4,-0.1,-0.1,0.1,0,-0.1,2.5
"1509",1509,"R0X2ZlBNZ6HQ87Buh3fycg",5,0,0,0,0,0,2.5
"1510",1510,"R30PSQBWCmYkn_yPcoWnpw",4.5,0.1,-0.1,NA,NA,0,2
"1511",1511,"R3lFBkWdLYU1nhrCaE_v8g",4.5,0.1,0,0,0,0,3.5
"1512",1512,"r4fSArtSBn475Lo3IB-ijA",2,NA,0.2,0,0,0.3,1.5
"1513",1513,"r512yhxe3cuGWaE_93N2Ig",5,0.2,0,NA,0,0,2
"1514",1514,"r5WIdfjnMNztzjt2SVy9CA",4.5,0,0,0,0,0,4.5
"1515",1515,"r66b-v0R7UOWq7bT3P_ojQ",3.5,0,0.1,0,0,-0.1,2
"1516",1516,"r6EKTmatzoGyoKSAJ9rZ5g",3.5,0,0.4,0,0,0.3,2
"1517",1517,"R7eSflngdLDM4RQLgKbzKA",4.5,-0.1,NA,0,NA,0,2
"1518",1518,"R8einrcj8N_CQN4BEF17Fg",4,-0.1,0.1,0,0,0,2
"1519",1519,"R8l6mVbsvDk7z9Vqp807hA",2.5,-0.1,0,0,0,-0.1,3.5
"1520",1520,"R8NPwP6B2TB-cc3J1P7ZPQ",1.5,-0.1,0.1,-0.1,0,-0.1,2
"1521",1521,"r9fU3eQW7LnshQteKDZIQQ",3,0,0,0,0,0.1,2
"1522",1522,"R9JqVOwNE1CxWh0eiIKWdA",4.5,0,0,NA,-0.1,0.1,1.5
"1523",1523,"R9mCATGHYEXunPTUOJ-XfQ",4,0,0,NA,0,0,2.5
"1524",1524,"r9TRhfG_omsdt6_ZCri3PQ",5,0.1,0,0,0,0,2
"1525",1525,"rahdmO0XKz8fq_m_24IHlQ",2.5,-0.1,0,0,-0.1,0,4
"1526",1526,"raj52fRv0KxXl2fDvbWW0g",5,0.1,0,0,0.2,0,1.5
"1527",1527,"rbakMDBaubJNdZLNKZTKKg",2.5,0,NA,-0.1,0.2,-0.1,2.5
"1528",1528,"rBveiPayjHveBuwqkP18Vw",4.5,0,0,-0.1,NA,NA,1.5
"1529",1529,"RcBbROED5ChF-EqB0xtMAg",5,0,0,NA,0,0.2,1.5
"1530",1530,"rcbZcQVnPpOZufB7JWb1WA",3,-0.2,0,-0.1,-0.1,0,2
"1531",1531,"RciUDBkjydsXrw4aASPK4g",4,-0.1,0,NA,0,0,2
"1532",1532,"rD4bj1hn9g_6C8czNw7ZEg",2.5,-0.1,-0.1,0,0,0,3.5
"1533",1533,"rD5u7Pj6N4XNBeWcZK1tSQ",2.5,-0.1,0,0,0,0,4.5
"1534",1534,"RdWejmDR5gcGV2CTvhCMrw",5,0,0.1,0,0,0,3.5
"1535",1535,"re6qxSzaQ4HHmYY47jwNNw",5,0,0.1,NA,NA,-0.1,1.5
"1536",1536,"RelQGvDqseH25IJfkZRqIA",3.5,-0.1,0,NA,0,0.1,2
"1537",1537,"rEQqTgWJmtJOKV8MrEP3_Q",5,0,NA,NA,NA,0,2
"1538",1538,"RF6fmKaqTFThh8yF9CNWSw",3,0,0,0,0,0,3
"1539",1539,"RFBFl5Uj7AKl-yGP7QyAtQ",3,-0.1,0,0,0,0,4
"1540",1540,"rfeWE9EDVXFQw95psoNwgw",5,-0.1,0,NA,-0.1,0.1,1.5
"1541",1541,"RfTDfbL9f77fwTwt6LwJuw",5,0,0,NA,0,0,3
"1542",1542,"rfYYMRd717IfjAa09KisQw",4.5,0,0,0,0.1,0,4.5
"1543",1543,"rggRTOSlSlFqqUdicVFKLQ",2.5,0,0,0,0,0,4
"1544",1544,"rGpDmEyLbvs4Um7k7oeiFg",4.5,0,0.1,0,0,0,2
"1545",1545,"RhN94bc9LU5QOotuS1Q--A",2.5,-0.1,-0.1,0,0,0,5
"1546",1546,"ri3ClFwopZkgFpkbgCGHMA",4.5,-0.1,-0.1,NA,0,0,1.5
"1547",1547,"rIuj_UVjGLX7P0xDmK3pDg",4.5,0.1,0.1,NA,0.1,0,3
"1548",1548,"RJ-cPX0SVcxynEPBlYVEVg",4.5,0.2,0,NA,0,0.1,2
"1549",1549,"Rk_We4dyelE2f7cmYFw8gg",3.5,0,NA,NA,0,-0.1,1.5
"1550",1550,"RkdzJofetCu8_3_XZZbBxA",4,0.1,0.1,0.1,-0.1,0,2.5
"1551",1551,"RKLvEr8RoW_SbkZARXk2Vg",5,0,0.1,0,NA,0.1,3
"1552",1552,"RKtw-yiiyYMm9c4ChhF4wQ",4,0,NA,NA,-0.4,0,2
"1553",1553,"rLsTeknFRLThGIcc8OLoNA",2.5,0,-0.1,0,0,-0.1,4.5
"1554",1554,"rMemvDbeedVi4gX-dyUU5w",3,0,0,0,0,0,4
"1555",1555,"RMnMT5yvjoEjMNYsk6WHEg",4,0.1,NA,NA,NA,-0.1,2
"1556",1556,"rNS6SNuv63CoU3NPOto7JQ",5,0,0.1,0,0,0,3
"1557",1557,"RnZvBq2-fV-HbmVss3Id5Q",3.5,0,0,0,0,-0.1,4
"1558",1558,"RoHv7lmRkPttkQcOusQ0Pg",5,0.1,NA,NA,NA,0.1,2
"1559",1559,"rou1beAh1C4KQPzMPnU9Yg",3,0,0,0,0,0,3.5
"1560",1560,"RpKnuqeu7W2rPjRatPr20g",4,0,-0.1,0,0,0,4
"1561",1561,"rPsMptTbsorNRlecqVTK3w",4,-0.1,0,0.1,-0.1,0,2
"1562",1562,"rpxI_lYpIsfi3qtosT_Pgg",2.5,-0.1,0,0,-0.1,0,3.5
"1563",1563,"RQMinkYijOmmkxzDrel_Cg",3.5,0,0.1,0,0,0,4
"1564",1564,"rqTG7CkW1cIfZZgK3LDYvQ",4.5,0.1,0,0,0,-0.1,2.5
"1565",1565,"rR7B5ejHIkw5puj76hvCiw",5,0,NA,-0.1,0.1,0,2
"1566",1566,"rrE5enaVAjOi17BWRPDUTw",5,0,-0.1,NA,NA,0,2
"1567",1567,"RRr0X3M-HK5nunchyCbR1A",5,0.1,-0.1,NA,NA,0.1,2
"1568",1568,"rsTaYwN1KDs7XgmWHnnH4A",4.5,0.1,0,0,0,0,2.5
"1569",1569,"Rt0tSC7mBnrLqJ7rAmgZtw",4.5,-0.2,0,NA,0.1,0.1,2
"1570",1570,"RT7h1vMeU5YvUKBf0KMBpQ",5,0,0,0,0,-0.1,2.5
"1571",1571,"RTawMgwaaT1jUf1lz3bsgQ",5,-0.1,NA,NA,NA,0.1,1.5
"1572",1572,"rTO2LV43rwFLIM-gmg130w",4,0,0,0,0,0,4
"1573",1573,"ru8jfhpkhGtPpPel-WcB1Q",4,0,-0.1,0,0,0,2.5
"1574",1574,"ruAKstRas1o_lKgWIuYRHg",5,0.2,0,NA,0,0,1.5
"1575",1575,"RuzgIPOEEPElRdq2advbYQ",4,0,0.2,-0.1,0.1,-0.1,2
"1576",1576,"rVcZ52HuWi7C4bDunuUgxA",3.5,0.1,0.1,0,0.1,0,3.5
"1577",1577,"Rw-otHlId8V-3uBlsXsVDw",4,0,0.1,0.1,0.1,0.1,2.5
"1578",1578,"rwEcrMn30bqK8IdLRtkPnA",1.5,0,-0.2,-0.1,-0.1,-0.1,2
"1579",1579,"RYeUFrslzrnfLx2KyDxBCg",4.5,0,0,0,0,0,3
"1580",1580,"ryR0jnPBHWXzqtDGim-ikw",5,0,NA,NA,NA,0,1.5
"1581",1581,"rzf1xm4gR5KxOrKKCAz0Tw",4.5,-0.1,-0.1,-0.1,0,0.1,1.5
"1582",1582,"RzYHN_nwtCECKsLysZ6OdQ",5,0.1,NA,NA,NA,0,1.5
"1583",1583,"S_lc1Ov9olGtDEn038bwcA",3.5,0.1,0,NA,0,NA,2
"1584",1584,"s08zx-vFUN-T5UVz5q-rGw",2.5,0,-0.1,0.1,0,0,2.5
"1585",1585,"s0AQSDQyMwQwP_3SXNhhRA",5,0,NA,NA,-0.1,0,2.5
"1586",1586,"s1bkfL6A-zggKMmWJ88Iyw",4.5,0,NA,-0.1,-0.1,0,2.5
"1587",1587,"S24UfvzPbeuAbsmlDgRT4w",4.5,0.1,0.2,0,0,0.1,2.5
"1588",1588,"S3blMuJ0kpXHcs5CzXjuLw",5,0.2,-0.1,NA,0,0,1.5
"1589",1589,"s4qFAsa3iH3qzqA4v6BncA",3.5,-0.1,0,NA,NA,0.1,2
"1590",1590,"S68omobNxzE0eHzCNGmlmQ",4,0,0.1,0,0.3,0,2
"1591",1591,"s6jdyiDu_smSPXJuRIUnvQ",3,0,0,0,0,0,3
"1592",1592,"s90EkhE9YoU7peyT2hARqw",5,0,NA,NA,NA,0,2
"1593",1593,"S9zB4geDulMJ_vm0O9JfDg",3,0,0,0,0,0,2.5
"1594",1594,"SAN-NXxt1psWDSpYd53CNA",4.5,0.1,0,0,-0.1,-0.1,2
"1595",1595,"Sbrijsr6G99jBH9ZDeboyQ",2,-0.1,-0.1,0,-0.1,-0.1,2
"1596",1596,"SbxE0azUibrXj9LKRyjEgw",2,-0.1,-0.1,0,0,-0.1,3.5
"1597",1597,"Sceb94MrNK5S-qeWdm0dvw",3,0,0,0,0,0,3
"1598",1598,"sCKEWFSqgeEyXuILs1h4Vw",4.5,0,0,0.1,0,-0.1,2
"1599",1599,"Seg16hCnPYkdiZm5GhfkcA",5,0.1,0.2,NA,-0.1,0,3
"1600",1600,"seT7ix-8MnMq_HjOdujKew",3,-0.1,0,-0.1,-0.1,-0.1,2
"1601",1601,"seU3301iSJxDZzuF8gPwZA",3.5,0,-0.1,NA,NA,0.2,1.5
"1602",1602,"Sf42vkbOzq4r8Lk6N7-ndQ",4,0,0,0,0,0,3.5
"1603",1603,"SFe2MhlqK_AdVdxTqRwDFw",4.5,-0.1,-0.1,NA,NA,-0.1,2
"1604",1604,"sG0NWKbFA6BCKMBO6OWA_Q",4.5,0,NA,NA,0,0,3
"1605",1605,"SgS9XALrjhDcs_ObXrqHMA",4,0,NA,NA,-0.1,0,3
"1606",1606,"SisL5n-IwVESAIWCf6PeKw",2,0,-0.1,0,-0.1,-0.1,2.5
"1607",1607,"SJ1xplW7wSuV4HnbYt6-8A",4,0,0,0.1,-0.1,0,3.5
"1608",1608,"sJfIcOO7IgXpDz6oJXZaow",2.5,-0.1,0,-0.1,0,0,4
"1609",1609,"sjVQJ6WH7rVeXOiiceTPfw",2.5,-0.2,0,0,-0.1,0,1.5
"1610",1610,"SjxIC2eNzFOBT-fJPpIJ6Q",2.5,-0.1,0,0,0,0,4
"1611",1611,"SksM8tYBTwDcl0FQ6-Lz3w",5,0.1,0.1,NA,0,0,3
"1612",1612,"skWX7NvGig3fSj9vcL2xOQ",4,0.1,0,0,0.1,0.1,3
"1613",1613,"slpAnm0H4k1UyXtCNAf3CA",3.5,0.1,0.1,0,0.1,0,2.5
"1614",1614,"slzmyVxmk70TYydKIj1BnQ",4.5,0,0,0,0,0,3.5
"1615",1615,"SMChRUy7EpA9IYU4sPNhDA",3.5,0,0,0,NA,0.1,1.5
"1616",1616,"smGG5N5SNrX5lEQ1lmC-Xg",2.5,0,-0.1,-0.1,-0.1,-0.1,3
"1617",1617,"sMIo9ODb8KfHEbgfDv3t8A",4.5,0,0,0,0.1,0,3.5
"1618",1618,"so2NHo63rHDZV2bNOk_Zpg",3,0,-0.1,0,0.1,0,2.5
"1619",1619,"sohpS1IEXkSgPhRqeM0k0w",5,0.1,0,0,NA,0.2,1.5
"1620",1620,"SoriSVo3BrMG737wWYJjIQ",4,-0.1,0,0,-0.1,0,2
"1621",1621,"sqN-SjigW_EatmCmymz2JQ",1.5,0,-0.1,-0.1,0,-0.1,1.5
"1622",1622,"SQTA0soihe-ThVwN6TRUaQ",2.5,-0.1,0,0,0,-0.1,4
"1623",1623,"Sr7dnZUr24E1GnZdkjBrZw",3,0,0,-0.1,0,0,2
"1624",1624,"srpZTiH4leOB87oezTKfeQ",5,0.1,0.1,0,NA,0,2
"1625",1625,"ssbVOvgCmAo6Nlg0QvonBg",4.5,0.1,0,0.1,-0.1,0.1,2
"1626",1626,"sSBY50EJ52eYW9uOZ6dRUw",3,-0.1,0,NA,0,-0.1,2
"1627",1627,"sScm8Ct9_x0g2iTIGA7ZiA",4.5,0,0.1,0,0,0,3
"1628",1628,"SSMYGVUEM5CibUC3eQaS4w",5,-0.2,-0.1,0,0,-0.1,1.5
"1629",1629,"sSOw8DjC3IXePDQT28BOVQ",5,0.1,0,NA,NA,0,2.5
"1630",1630,"sTrxCkwXAqmUgE0K9VPt3A",5,-0.1,NA,NA,-0.1,0,2.5
"1631",1631,"stvbz9Qi0en5pV3Cqh-vlg",1.5,-0.1,0,0,-0.1,0,3
"1632",1632,"SUojgca9X0fmQVxJAwbHBw",4.5,0.1,-0.1,0,0,0.2,2.5
"1633",1633,"SuR_dHvr0Zq0ViSDqa7ARg",4,0.1,0,0,-0.1,-0.1,2
"1634",1634,"SuusSyEH5L9VxaHaMmPIjg",3.5,-0.1,-0.1,0,0,0,2.5
"1635",1635,"sv1OU6jH2MAWw26OmO9Agw",5,0,NA,NA,-0.1,0.2,2
"1636",1636,"sVQCSGOPMGtHfzhnN9PE-A",5,0.1,-0.1,NA,-0.1,-0.1,1.5
"1637",1637,"svtSlXo0CQK-r4kZK-nG_w",4,0.1,0,0,0,0,2.5
"1638",1638,"SwHvOyvkpNK3t6RnaFZfbQ",5,-0.1,0.1,0,-0.1,0.1,2
"1639",1639,"sXH2B4R-YQWZU6hFAHLBfQ",3.5,0,0,-0.1,0.1,0,2.5
"1640",1640,"sXm3NnPOVqC_EodPieVkiw",4,0.1,0,0,0,0,4
"1641",1641,"SxsNB5-KHJ5bHlddhE4DvA",5,-0.1,0,NA,NA,NA,1.5
"1642",1642,"sy4cjb7rHKadW_75XX-n1Q",4,0,NA,-0.1,-0.1,0,2.5
"1643",1643,"SymVZbm9s_h8FU6PYD6V8w",4,0,0.1,0,-0.1,0.2,2.5
"1644",1644,"szFZS24FkN3QhTaTuJ0Eow",4.5,0.1,0,0.1,0,0,3
"1645",1645,"szH0KyRnF4JqiAdRSZkZng",2.5,0,0,0,0,-0.1,3
"1646",1646,"SzVoYekCNK0D7MU9wGJ3XQ",4.5,0,0.1,0.1,0,0,3.5
"1647",1647,"SZwQZMde-eplasiniTeWHg",5,-0.1,0.2,NA,0.1,-0.1,1.5
"1648",1648,"T3XPZ__H0NksiqFxPRVe6g",3.5,0,0,0,0,-0.1,3
"1649",1649,"T7dal-2w_mmaxCrCcBCpfg",5,0,0.1,NA,-0.1,0.1,2
"1650",1650,"T7gB01cIBnHaxoP1L7arIw",3.5,0.1,0,0,0,0,4
"1651",1651,"T7s-l3xongCckpSaZmtNgw",3,0,0,0,0,0,2.5
"1652",1652,"T8EfGr8p3mlQQi3XphZ3zg",3.5,0,0,NA,0,0,2.5
"1653",1653,"tAQ3g-bOaHRgFXHIXNzeYQ",3.5,0,0,0,0,0,2.5
"1654",1654,"taTKBaqZBk3_UMNIbwyAhQ",3,-0.2,-0.1,0,0,-0.1,2
"1655",1655,"TBzXzVT45PeUQkByiwFmYA",5,0,0,0.1,0,-0.1,2
"1656",1656,"Tc9bX8S8yZYw1yzKgOzoJg",5,0,-0.1,NA,0,0,2.5
"1657",1657,"tD3KHwPWBXByxrsPxbOveA",3.5,-0.2,0.1,0,0,0,3
"1658",1658,"TDFybbDTCHIJikrVHPAZbg",4.5,0,0,NA,0,0,2.5
"1659",1659,"tDxXl7B7FCeDGf7M_BuaOA",3,-0.1,0,0,0,0,4
"1660",1660,"tEa3nKthZQwx7LwMOmzZTw",2.5,0,0,0,-0.1,NA,1.5
