"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","status","newaddress","dogs","parking","wifi"
"375","TnpF47b8f02dHa_QSCZr7g","LA Fitness","5750 Britton Pkwy","Dublin","OH","43016",40.0714,-83.1359,2.5,19,1,"Fitness & Instruction, Active Life, Gyms, Sports Clubs, Yoga, Trainers","blue","OH, Dublin, 5750 Britton Pkwy","False","False",NA
"376","EreoLtd0lZ_g2-WPRp-tgw","F45 Training Decatur","1605 Church St","Decatur","GA","30033",33.7939,-84.2833,4.5,5,1,"Trainers, Fitness & Instruction, Boot Camps, Circuit Training Gyms, Interval Training Gyms, Active Life, Cardio Classes, Gyms","blue","GA, Decatur, 1605 Church St",NA,"False",NA
"377","daMcGSHpysqMxNkf6rBqmA","Southpaw Boxing Club","4920 Scioto Darby Rd","Hilliard","OH","43026",40.0225,-83.1455,5,5,1,"Gyms, Fitness & Instruction, Active Life, Boxing","blue","OH, Hilliard, 4920 Scioto Darby Rd",NA,"False",NA
"378","6hsMrZhGiDnktVw_mK8uiw","Anytime Fitness","475 Hancock St","Quincy","MA","02171",42.2704,-71.0236,3.5,50,1,"Fitness & Instruction, Gyms, Trainers, Active Life","blue","MA, Quincy, 475 Hancock St",NA,"True",NA
"379","mZgVtt_nhUanaUmai8KYdg","Anytime Fitness","6911 N FM-620, Ste B-100","Austin","TX","78732",30.4019,-97.8535,4,18,1,"Active Life, Fitness & Instruction, Trainers, Gyms","blue","TX, Austin, 6911 N FM-620, Ste B-100",NA,"True",NA
"380","43valZRSUl4hcupufknvXg","TITLE Boxing Club","2050 State Road 436, Ste 100","Winter Park","FL","32792",28.6121,-81.3079,3.5,13,1,"Gyms, Boxing, Active Life, Trainers, Fitness & Instruction","blue","FL, Winter Park, 2050 State Road 436, Ste 100","False","True",NA
"381","HYoSRa4aYdd24wKCPa9jOQ","Anytime Fitness","4112 W Town Ctr Blvd","Orlando","FL","32837",28.3615,-81.4259,4.5,11,1,"Trainers, Gyms, Active Life, Fitness & Instruction","blue","FL, Orlando, 4112 W Town Ctr Blvd",NA,"False",NA
"382","yxrqx_Gim-ys6VfQezbu4Q","The Studio for Fitness","310 Central St","Saugus","MA","01906",42.464,-71.0095,4.5,7,1,"Boot Camps, Active Life, Circuit Training Gyms, Health & Medical, Gyms, Fitness & Instruction, Weight Loss Centers","blue","MA, Saugus, 310 Central St",NA,"False",NA
"383","F4WiUatEUUJmKP_roevaqg","Pace West Physical Therapy","1800 30th St","Boulder","CO","80301",40.0178,-105.2516,4.5,14,1,"Orthopedists, Physical Therapy, Massage Therapy, Active Life, Fitness & Instruction, Doctors, Health & Medical, Sports Medicine, Gyms","blue","CO, Boulder, 1800 30th St",NA,"False","u'free'"
"384","JgDsrE1e92nYm7zVWbPF_w","I Love Kickboxing - Waltham","87 Beaver St","Waltham","MA","02453",42.3825,-71.2066,4.5,13,0,"Active Life, Gyms, Martial Arts, Weight Loss Centers, Fitness & Instruction, Health & Medical, Kickboxing, Nutritionists, Boxing","black","MA, Waltham, 87 Beaver St",NA,"False",NA
"385","MGKMMRdXOiYaMFdUo2s6eQ","OmYeah! Yoga","2377 NW Westover Rd","Portland","OR","97210",45.5251,-122.7003,5,6,0,"Gyms, Fitness & Instruction, Yoga, Active Life","black","OR, Portland, 2377 NW Westover Rd",NA,"False",NA
"386","TLZ9uzTRbdr0DgZvcZ1J-Q","True Conditioning","3960 Chatham Street","Richmond","BC","V7E 2Z7",49.126,-123.1817,5,13,1,"Yoga, Fitness & Instruction, Gyms, Trainers, Active Life","blue","BC, Richmond, 3960 Chatham Street",NA,"True",NA
"387","8RmICFLg20QwyKwIEzGrNg","Winter Park YMCA Family Center","1201 N Lakemont Ave","Winter Park","FL","32792",28.6097,-81.3287,3.5,26,1,"Swimming Pools, Gyms, Local Services, Child Care & Day Care, Fitness & Instruction, Active Life, Community Service/Non-Profit","blue","FL, Winter Park, 1201 N Lakemont Ave",NA,"True",NA
"388","O5cemkbYtZe5v24gqXNa3g","The Grove","4750-4757 The Grove Drive","Windermere","FL","34786",28.4924,-81.5114,4,5,1,"Shopping Centers, Beauty & Spas, Active Life, Day Spas, Fitness & Instruction, Grocery, Local Flavor, Restaurants, Gyms, American (New), Shopping, Food","blue","FL, Windermere, 4750-4757 The Grove Drive",NA,"True",NA
"389","YEez6J1L5jddDyCNNliDiw","IronSmith Fitness","6340 W Hwy 290, Ste 105","Austin","TX","78735",30.2351,-97.8615,5,15,1,"Fitness & Instruction, Active Life, Pilates, Gyms, Trainers","blue","TX, Austin, 6340 W Hwy 290, Ste 105",NA,"False",NA
"390","z3wb-93-CDL5f2ezu_tT_w","Creekside Community Centre","1 Athletes Way","Vancouver","BC","V5Y 1A6",49.2717,-123.1054,3.5,22,1,"Leisure Centers, Gyms, Fitness & Instruction, Active Life, Recreation Centers","blue","BC, Vancouver, 1 Athletes Way",NA,"True",NA
"391","HqN050yIJoYcSxgg1kDbHw","Infinity Aerial","1039 Mediterranean Ave","Columbus","OH","43229",40.0908,-82.9902,3,20,0,"Yoga, Education, Fitness & Instruction, Gyms, Specialty Schools, Active Life, Pole Dancing Classes, Barre Classes, Boot Camps, Dance Studios","black","OH, Columbus, 1039 Mediterranean Ave",NA,"False",NA
"392","cRqrGhiXOaAP4yE6OrjHhg","Orangetheory Fitness","857 Collier Rd, Ste 15","Atlanta","GA","30318",33.8104,-84.4157,3.5,27,1,"Interval Training Gyms, Boot Camps, Active Life, Trainers, Gyms, Fitness & Instruction","blue","GA, Atlanta, 857 Collier Rd, Ste 15",NA,"False",NA
"393","43iHfx9bwXIwYxNavOMo_w","Northwest Family Branch YMCA","5807 McNeil Dr","Austin","TX","78729",30.4461,-97.7335,3.5,39,1,"Gyms, Specialty Schools, Swimming Lessons/Schools, Swimming Pools, Local Services, Active Life, Child Care & Day Care, Education, Fitness & Instruction","blue","TX, Austin, 5807 McNeil Dr",NA,"False",NA
"394","BVyJ5iawIs92_kTHmIkwdA","Edge Performance Fitness","1502 N Ainsworth St","Portland","OR","97217",45.566,-122.6824,5,12,0,"Gyms, Fitness & Instruction, Massage Therapy, Health & Medical, Active Life, Beauty & Spas, Boot Camps, Massage, Trainers","black","OR, Portland, 1502 N Ainsworth St",NA,"True",NA
"395","Gp56YphRYTEahepD-W5YIQ","The Pxssy Shop","424 Homer Street","Vancouver","BC","V6B 2V5",49.2833,-123.1112,5,18,1,"Active Life, Beauty & Spas, Yoga, Pilates, Health & Medical, Hair Removal, Professional Services, Fitness & Instruction, Reiki, Arts & Entertainment, Gyms, Waxing, Supernatural Readings, Skin Care, Makeup Artists","blue","BC, Vancouver, 424 Homer Street",NA,"True","u'free'"
"396","vHFxPYNzzw-1m3qL4SiZPg","Ten X Club","1208 B VFW Pkwy","Boston","MA","02132",42.2793,-71.1712,2,31,0,"Day Spas, Beauty & Spas, Gyms, Active Life, Fitness & Instruction","black","MA, Boston, 1208 B VFW Pkwy",NA,"True",NA
"397","1dBQkhd4zgh1EaX58JzOHw","Sweet Science Boxing Club","6035 Peachtree Rd, Ste C223","Atlanta","GA","30360",33.9078,-84.2898,5,37,1,"Fitness & Instruction, Active Life, Gyms, Boxing, Martial Arts, Trainers, Summer Camps","blue","GA, Atlanta, 6035 Peachtree Rd, Ste C223","False","True",NA
"398","HxzjrdR2Ua421LkIkXSmsQ","CrossFit","16305 NW Bethany Ct, Ste 115","Beaverton","OR","97006",45.5292,-122.8449,5,11,1,"Massage Therapy, Active Life, Fitness & Instruction, Gyms, Health & Medical, Trainers, Interval Training Gyms","blue","OR, Beaverton, 16305 NW Bethany Ct, Ste 115",NA,"False",NA
"399","cabgkiLfn4xHMxmH8Y-zUw","CrossFit","8692 Olde Worthington Rd","Westerville","OH","43082",40.142,-82.964,5,7,1,"Gyms, Active Life, Interval Training Gyms, Fitness & Instruction","blue","OH, Westerville, 8692 Olde Worthington Rd",NA,"False",NA
"400","9kufZ6jrtuYG-q--6Lg3Jw","Steve Nash Fitness World","2150 W Broadway, Suite 200","Vancouver","BC","V6K 4L9",49.2636,-123.1539,2.5,47,0,"Gyms, Active Life, Fitness & Instruction, Trainers","black","BC, Vancouver, 2150 W Broadway, Suite 200",NA,"False",NA
"401","G9qVIaP3_ZRa-a7lQ3rnKw","UCF Recreation and Wellness Center","4000 Central Florida Blvd","Orlando","FL","32816",28.5957,-81.1995,4,30,1,"Parks, Swimming Pools, Recreation Centers, Active Life, Fitness & Instruction, Gyms, Local Services","blue","FL, Orlando, 4000 Central Florida Blvd",NA,"True",NA
"402","3PmBH9aRAIR34YV1KbL20Q","HEAT Bootcamp South Austin","2210 S 1st St, Ste A","Austin","TX","78704",30.244,-97.7587,5,77,1,"Boot Camps, Trainers, Fitness & Instruction, Gyms, Active Life","blue","TX, Austin, 2210 S 1st St, Ste A",NA,"True",NA
"403","nRbyKAdKxR2lrSRuxhAqDQ","Super Fitness","150 Parking Way","Quincy","MA","02169",42.2459,-71.0017,2,78,1,"Active Life, Trainers, Fitness & Instruction, Gyms","blue","MA, Quincy, 150 Parking Way",NA,"True",NA
"404","mBiX0XlprVuQcxVgu1xPjA","Women's Fitness of Boston","27 School St","Boston","MA","02108",42.358,-71.0589,4,45,1,"Fitness & Instruction, Trainers, Active Life, Gyms, Tanning, Beauty & Spas","blue","MA, Boston, 27 School St",NA,"True","u'free'"
"405","KCU9Sc7l5qsr_eD7JU4wKQ","Equinox Franklin Street","225 Franklin St","Boston","MA","02110",42.356,-71.0546,3.5,69,1,"Sporting Goods, Fitness & Instruction, Shopping, Sports Clubs, Massage, Sports Wear, Active Life, Fashion, Day Spas, Gyms, Beauty & Spas","blue","MA, Boston, 225 Franklin St",NA,"True",NA
"406","B28eNTpeeCKliEThilHfWQ","CrossFit","407 Old Hwy 50, Unit 407-D","Minneola","FL","34715",28.5743,-81.7413,5,5,1,"Active Life, Interval Training Gyms, Trainers, Boot Camps, Fitness & Instruction, Gyms","blue","FL, Minneola, 407 Old Hwy 50, Unit 407-D",NA,"True",NA
"407","nN4wIngWbOoVnLC_YL5JMQ","The Bar Method","66 Central St, Ste 16","Wellesley","MA","02482",42.2959,-71.2966,4.5,17,1,"Gyms, Active Life, Fitness & Instruction, Barre Classes","blue","MA, Wellesley, 66 Central St, Ste 16",NA,"True",NA
"408","BtFaxa5CXglzemerjLriOg","Elite Health and Fitness - Stoughton","1519 Central St","Stoughton","MA","02072",42.1331,-71.1215,4,24,1,"Boot Camps, Trainers, Active Life, Massage Therapy, Fitness & Instruction, Physical Therapy, Gyms, Health & Medical, Occupational Therapy, Cycling Classes, Sports Clubs","blue","MA, Stoughton, 1519 Central St","False","True","u'free'"
"409","D8B6Agqv5wm26BBVw3suTA","Texas Kettlebell Academy","2105 Justin Ln, Ste 111","Austin","TX","78757",30.3444,-97.7353,5,5,0,"Active Life, Gyms, Fitness & Instruction","black","TX, Austin, 2105 Justin Ln, Ste 111",NA,"False",NA
"410","4aGyZ7XEnFqQ1EFk1wFvqw","Function Health Club","856 Homer Street, Suite 110","Vancouver","BC","V6B 2W2",49.2789,-123.1174,5,5,1,"Trainers, Fitness & Instruction, Active Life, Health & Medical, Gyms, Chiropractors","blue","BC, Vancouver, 856 Homer Street, Suite 110",NA,"False",NA
"411","8U4Ik6JJNHuJSPvAq6_lDQ","CrossFit","54 Hyde Park Ave","Jamaica Plain","MA","02130",42.2987,-71.1141,4.5,14,1,"Gyms, Active Life, Interval Training Gyms, Fitness & Instruction","blue","MA, Jamaica Plain, 54 Hyde Park Ave",NA,"False",NA
"412","jjSqACwy9rEeDIvXX00J7g","Bally Total Fitness","110 SW Yamhill St","Portland","OR","97204",45.5169,-122.6749,2.5,11,0,"Fitness & Instruction, Gyms, Active Life","black","OR, Portland, 110 SW Yamhill St",NA,"False",NA
"413","ut8tyLOk_omsJPaqW_jfSw","BodyWise Gym","2901 Ranch Road 620 N","Austin","TX","78734",30.3902,-97.938,3,14,1,"Active Life, Gyms, Fitness & Instruction, Trainers, Yoga, Boot Camps","blue","TX, Austin, 2901 Ranch Road 620 N",NA,"True",NA
"414","2ghzxipRtt5HkSpPwWkFCQ","Fitcorp","125 Summer St","Boston","MA","02110",42.353,-71.0575,4.5,8,0,"Gyms, Active Life, Fitness & Instruction","black","MA, Boston, 125 Summer St",NA,"False",NA
"415","u2pd_mopStkjtq8VyieKEQ","CrossFit","1875 Mitchell Rd","Mableton","GA","30126",33.8162,-84.4995,4.5,5,0,"Fitness & Instruction, Active Life, Gyms","black","GA, Mableton, 1875 Mitchell Rd",NA,"False",NA
"416","g6rPiyixXkQiKZkzU0x8Ng","Life Time Fitness","3825 Hard Rd","Dublin","OH","43016",40.1172,-83.0926,3,63,1,"Active Life, Sports Clubs, Gyms, Trainers, Swimming Pools, Fitness & Instruction","blue","OH, Dublin, 3825 Hard Rd","False","True",NA
"417","uWynKlppCEiHg2LhUodOqQ","Aiguille Rock Climbing Center","830 S Ronald Reagan Blvd, Ste 252","Longwood","FL","32750",28.687,-81.3467,4,64,1,"Active Life, Hotels & Travel, Tours, Gyms, Event Planning & Services, Climbing, Yoga, Fitness & Instruction, Party & Event Planning, Rock Climbing","blue","FL, Longwood, 830 S Ronald Reagan Blvd, Ste 252","False","True",NA
"418","7SycaqyogmuU8hmlgR6kvw","Anytime Fitness","1713 Business Ctr Ln","Kissimmee","FL","34758",28.2542,-81.4818,4.5,6,1,"Gyms, Fitness & Instruction, Trainers, Active Life","blue","FL, Kissimmee, 1713 Business Ctr Ln",NA,"False",NA
"419","cL6xwRFf3Z8i2ZL71Qn65A","Tanorama/Mystic Tan Tanning Salon","1025 Main St","Weymouth","MA","02190",42.1694,-70.956,4,30,1,"Spray Tanning, Teeth Whitening, Tanning Beds, Fitness & Instruction, Gyms, Tanning, Beauty & Spas, Skin Care, Active Life","blue","MA, Weymouth, 1025 Main St",NA,"True","u'free'"
"420","GPOsbRWaOwVKbw_0S6cFIw","Planet Fitness","90 River St","Mattapan","MA","02126",42.2709,-71.0748,3.5,25,1,"Beauty & Spas, Active Life, Gyms, Tanning, Fitness & Instruction, Trainers","blue","MA, Mattapan, 90 River St",NA,"False",NA
"421","9UFNsccTPpc1aHycY82HPQ","Massachusetts Gymnastics Center","108 Clematis Ave, Ste 10","Waltham","MA","02453",42.3846,-71.1984,4,8,1,"Gyms, Fitness & Instruction, Gymnastics, Active Life","blue","MA, Waltham, 108 Clematis Ave, Ste 10",NA,"False",NA
"422","4XdvMfQxxTmpH5q7oCgT0g","Gold's Gym","1 General Way","Reading","MA","01867",42.5194,-71.1007,2.5,33,0,"Trainers, Interval Training Gyms, Active Life, Fitness & Instruction, Yoga, Barre Classes, Cardio Classes, Gyms","black","MA, Reading, 1 General Way",NA,"False",NA
"423","CPqpF5qQWtZuMuNsoujW0Q","Troika Strength And Fitness","4440 Metric Dr, Ste A","Winter Park","FL","32792",28.6038,-81.2935,5,9,1,"Fitness & Instruction, Gyms, Active Life, Interval Training Gyms, Boot Camps","blue","FL, Winter Park, 4440 Metric Dr, Ste A","False","False",NA
"424","jHNdJ70PrlF0hL_z2yJ7Cw","NeuFit","2501 S Capital Of Texas Hwy","Austin","TX","78746",30.2624,-97.815,5,18,1,"Gyms, Trainers, Active Life, Fitness & Instruction, Physical Therapy, Health & Medical","blue","TX, Austin, 2501 S Capital Of Texas Hwy",NA,"False",NA
"425","CXvIcDm1-u7I-EpqKNaUuA","Iron Tribe Fitness","2303 S RR 620, Ste 170","Lakeway","TX","78734",30.3865,-97.9426,5,8,0,"Active Life, Gyms, Trainers, Fitness & Instruction","black","TX, Lakeway, 2303 S RR 620, Ste 170",NA,"False",NA
"426","ligbBQffuDGq4sm_MXy_NA","Healthy Evolution Fitness Center","2825 Garden St","Titusville","FL","32796",28.6147,-80.8383,4,5,1,"Fitness & Instruction, Gyms, Active Life","blue","FL, Titusville, 2825 Garden St",NA,"False",NA
"427","YC95_nZo3MEiHXmgXUdW7A","CrossFit","2206-1 NW Birdsdale Ave","Gresham","OR","97030",45.5128,-122.455,5,6,1,"Gyms, Fitness & Instruction, Interval Training Gyms, Active Life","blue","OR, Gresham, 2206-1 NW Birdsdale Ave",NA,"False",NA
"428","YoTjAxKE9S41h_a3aPonXQ","Pedal Hard Austin","517 S Lamar Blvd","Austin","TX","78704",30.2597,-97.7582,4.5,9,1,"Trainers, Gyms, Active Life, Cycling Classes, Fitness & Instruction","blue","TX, Austin, 517 S Lamar Blvd",NA,"False",NA
"429","q9IppmDW6Lx8QsP2z33Ymw","Durbrow Performance Training","705 Cambridge St","Cambridge","MA","02141",42.3722,-71.0884,4.5,13,0,"Trainers, Health & Medical, Active Life, Gyms, Fitness & Instruction, Beauty & Spas","black","MA, Cambridge, 705 Cambridge St",NA,"True",NA
"430","HF_wI0nOp1L3rG-OxcoL5w","Nature's Market Nutrition Center","3074 Curry Ford Rd","Orlando","FL","32806",28.5242,-81.3441,4,13,1,"Health & Medical, Health Markets, Food, Doctors, Gyms, Active Life, Shopping, Fitness & Instruction, Specialty Food, Vitamins & Supplements, Nutritionists","blue","FL, Orlando, 3074 Curry Ford Rd","True","True",NA
"431","ou0uHPUJN-TiT9JIyQb5fA","Achieve Fitness","42 Merriam St","Somerville","MA","02143",42.3778,-71.0919,5,85,1,"Gyms, Fitness & Instruction, Trainers, Cardio Classes, Active Life","blue","MA, Somerville, 42 Merriam St",NA,"True",NA
"432","ESuDNon64CwkRUr7FMszlg","Brooklyn Boulders Somerville","12A Tyler St","Somerville","MA","02143",42.3818,-71.106,3.5,203,1,"Climbing, Event Planning & Services, Yoga, Active Life, Gyms, Rock Climbing, Fitness & Instruction, Venues & Event Spaces","blue","MA, Somerville, 12A Tyler St",NA,"True",NA
"433","0ebtWRY9764IqUgZRyJtsA","9 Round","1954 W State Rd 426","OVIEDO","FL","32789",28.6535,-81.2289,4,12,1,"Gyms, Boxing, Fitness & Instruction, Active Life","blue","FL, OVIEDO, 1954 W State Rd 426",NA,"False",NA
"434","nwj3s06jg-AbwCz9kE-mpQ","Planet Fitness","3503 Memorial Dr","Decatur","GA","30032",33.7528,-84.2686,3.5,24,1,"Trainers, Fitness & Instruction, Active Life, Gyms","blue","GA, Decatur, 3503 Memorial Dr","False","False",NA
"435","vd9je5widJ53NdG6dHPqjg","Fitness Together","5482 Chamblee Dunwoody Rd, Ste 29A","Dunwoody","GA","30338",33.9475,-84.3365,5,9,1,"Weight Loss Centers, Gyms, Trainers, Fitness & Instruction, Active Life, Health & Medical","blue","GA, Dunwoody, 5482 Chamblee Dunwoody Rd, Ste 29A",NA,"True",NA
"436","szH0KyRnF4JqiAdRSZkZng","Anytime Fitness","1375 Peachtree St NE","Atlanta","GA","30309",33.7924,-84.3856,2.5,30,1,"Active Life, Fitness & Instruction, Gyms, Trainers, Yoga","blue","GA, Atlanta, 1375 Peachtree St NE",NA,"True",NA
"437","frrN6_NcOjKmHH6ogdACJQ","Swet Studio","480 Tremont St","Boston","MA","02116",42.3458,-71.0691,4.5,79,1,"Dance Studios, Boot Camps, Aerial Fitness, Meditation Centers, Active Life, Yoga, Fitness & Instruction, Gyms","blue","MA, Boston, 480 Tremont St","True","True","u'free'"
"438","i-LQh-hhMjzeuSEAw8hQSw","FitChoice 24/7","4170 Washington St","Roslindale","MA","02131",42.2877,-71.1264,3,5,1,"Gyms, Active Life, Boot Camps, Fitness & Instruction","blue","MA, Roslindale, 4170 Washington St",NA,"False",NA
"439","AuelHGtZ0Vg7KBC4-qMRZg","Anytime Fitness","12231 E Colonial Dr","Orlando","FL","32826",28.5677,-81.1959,3,7,0,"Active Life, Gyms, Fitness & Instruction, Trainers","black","FL, Orlando, 12231 E Colonial Dr",NA,"False",NA
"440","JPqZQxxp7SbFkWBfqbGoXQ","Streets Fitness","480 W Dahlia St","Louisville","CO","80027",39.9638,-105.1586,3,9,0,"Fitness & Instruction, Gyms, Sports Clubs, Active Life","black","CO, Louisville, 480 W Dahlia St",NA,"False",NA
"441","NMlH1UwIVan47c9Z0p-VYQ","Mountain Strength Fitness","70 Cross St","Winchester","MA","01890",42.4665,-71.1298,5,11,1,"Boot Camps, Fitness & Instruction, Trainers, Interval Training Gyms, Gyms, Active Life","blue","MA, Winchester, 70 Cross St",NA,"True",NA
"442","71avfznskKF687FeEGtpcQ","Boston Sports Clubs","311 Arsenal St","Watertown","MA","02472",42.3635,-71.1669,2.5,192,0,"Gyms, Active Life, Trainers, Fitness & Instruction, Sports Clubs","black","MA, Watertown, 311 Arsenal St",NA,"True",NA
"443","hqlyygvjxxI1mRP9Ftu7mw","Planet Fitness","215 W Central St","Natick","MA","01760",42.2827,-71.3854,2.5,58,1,"Active Life, Tanning, Beauty & Spas, Fitness & Instruction, Trainers, Gyms","blue","MA, Natick, 215 W Central St",NA,"True",NA
"444","rou1beAh1C4KQPzMPnU9Yg","LA Fitness","11505 NE Fourth Plain Blvd","Vancouver","WA","98662",45.6658,-122.5566,3,47,1,"Trainers, Fitness & Instruction, Gyms, Active Life, Sports Clubs, Yoga","blue","WA, Vancouver, 11505 NE Fourth Plain Blvd",NA,"True",NA
"445","VSUmcs7x6G6vum9p-Mz-4g","Power F.I.T. Austin","422 West Riverside Dr","Austin","TX","78704",30.2597,-97.7488,5,5,1,"Gyms, Active Life, Trainers, Fitness & Instruction","blue","TX, Austin, 422 West Riverside Dr",NA,"False",NA
"446","ItqnAHm9MzvvSIllKvvdjg","Functional Fitness and Wellness Centers","2868 30th St","Boulder","CO","80301",40.0284,-105.2533,5,7,1,"Fitness & Instruction, Gyms, Trainers, Health & Medical, Active Life, Physical Therapy","blue","CO, Boulder, 2868 30th St",NA,"False",NA
"447","0s3AP-Wp42aKD1t5wWS3wg","Delaware Community Center YMCA","1121 S Houk Rd","Delaware","OH","43015",40.2877,-83.1118,4.5,13,1,"Active Life, Gyms, Local Services, Child Care & Day Care, Trainers, Fitness & Instruction","blue","OH, Delaware, 1121 S Houk Rd",NA,"False",NA
"448","1jWyr6wm4jNLi9bZDLzCKw","Healthworks Fitness Centers","84 Highland Ave","Salem","MA","01970",42.5121,-70.9093,3,8,0,"Fitness & Instruction, Active Life, Gyms, Trainers","black","MA, Salem, 84 Highland Ave",NA,"False",NA
"449","XmyYncUMxbdfdO30fruOEw","Fit and Fearless","4109 Todd Ln, Ste 1600","Austin","TX","78744",30.2102,-97.7365,5,33,1,"Boxing, Fitness & Instruction, Active Life, Martial Arts, Gyms","blue","TX, Austin, 4109 Todd Ln, Ste 1600","True","True",NA
"450","i024VUk0k6QVEXaui_tIEw","Fitness Together","143 Hampshire St","Cambridge","MA","02139",42.3711,-71.0971,4,13,1,"Active Life, Trainers, Fitness & Instruction, Gyms","blue","MA, Cambridge, 143 Hampshire St",NA,"True",NA
"451","jd4fdcSwWoCdnE_RisM2Tw","Orangetheory Fitness","2152 Henderson Mill Rd","Atlanta","GA","30345",33.847,-84.2568,4,13,1,"Trainers, Interval Training Gyms, Fitness & Instruction, Boot Camps, Gyms, Active Life","blue","GA, Atlanta, 2152 Henderson Mill Rd","False","True",NA
"452","m0_G6-wN_jrcfu-BUBzM0A","TurF","2041 W 4th Avenue","Vancouver","BC","V6J 1N3",49.2682,-123.1516,4,40,1,"Food, Vegetarian, Coffee & Tea, Cafes, Shopping, Fashion, Vegan, Fitness & Instruction, Active Life, Cardio Classes, Personal Shopping, Restaurants, Gyms","blue","BC, Vancouver, 2041 W 4th Avenue",NA,"True","u'free'"
"453","7iVbJWkslyiZ5lDzExmUEw","CrossFit","13800 Quitman Pass","Austin","TX","78728",30.4312,-97.6823,5,18,1,"Gyms, Fitness & Instruction, Active Life, Interval Training Gyms, Sports Clubs","blue","TX, Austin, 13800 Quitman Pass",NA,"True",NA
